statisticalID,name,partOf,code,physicalType
MX31100,Ucú,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX31101,Umán,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX14109,Unión de San Antonio,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14110,Unión de Tula,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20557,Unión Hidalgo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07105,Unión Juárez,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX26066,Ures,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX11041,Uriangato,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX08065,Urique,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX30191,Ursulo Galván,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX08066,Uruachi,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX16102,Uruapan,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30210,Uxpanapa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX20558,Valerio Trujano,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX31102,Valladolid,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX15110,Valle de Bravo,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15122,Valle de Chalco Solidaridad,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14111,Valle de Guadalupe,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14112,Valle de Juárez,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX11042,Valle de Santiago,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX08067,Valle de Zaragoza,Location/MX08,ADMIN_STRUCTURE,Jurisdiction
MX28040,Valle Hermoso,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX19050,Vallecillo,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX32049,Valparaíso,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX24044,Vanegas,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX30192,Vega de Alatorre,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX24045,Venado,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX07106,Venustiano Carranza,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX09017,Venustiano Carranza,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX16103,Venustiano Carranza,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX21194,Venustiano Carranza,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30193,Veracruz,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX32050,Vetagrande,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX10038,Vicente Guerrero,Location/MX10,ADMIN_STRUCTURE,Jurisdiction
MX21195,Vicente Guerrero,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX11043,Victoria,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX28041,Victoria,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX05036,Viesca,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX30194,Villa Aldama,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX07071,Villa Comaltitlán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX14114,Villa Corona,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX07107,Villa Corzo,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15111,Villa de Allende,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX06010,Villa de Álvarez,Location/MX06,ADMIN_STRUCTURE,Jurisdiction
MX24056,Villa de Arista,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24046,Villa de Arriaga,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20405,Villa de Chilapa de Díaz,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX32051,Villa de Cos,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX20338,Villa de Etla,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24047,Villa de Guadalupe,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24048,Villa de la Paz,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24049,Villa de Ramos,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX24050,Villa de Reyes,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX20540,Villa de Tamazulápam del Progreso,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX13066,Villa de Tezontepec,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20334,Villa de Tututepec de Melchor Ocampo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20565,Villa de Zaachila,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX15112,Villa del Carbón,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX20560,Villa Díaz Ordaz,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX32052,Villa García,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX32053,Villa González Ortega,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX14115,Villa Guerrero,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX15113,Villa Guerrero,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14116,Villa Hidalgo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20038,Villa Hidalgo,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX24051,Villa Hidalgo,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX26067,Villa Hidalgo,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX32054,Villa Hidalgo,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX24052,Villa Juárez,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX26068,Villa Pesqueira,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX14068,Villa Purificación,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20277,Villa Sola de Vega,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20280,Villa Talea de Castro,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20486,Villa Tejúpam de la Unión,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX05037,Villa Unión,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX15114,Villa Victoria,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX07108,Villaflores,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX11044,Villagrán,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX28042,Villagrán,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX19051,Villaldama,Location/MX19,ADMIN_STRUCTURE,Jurisdiction
MX16104,Villamar,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX32055,Villanueva,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX16105,Vista Hermosa,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX30087,Xalapa,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15043,Xalatlaco,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX18008,Xalisco,Location/MX18,ADMIN_STRUCTURE,Jurisdiction
MX29039,Xaloztoc,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX12069,Xalpatláhuac,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX29040,Xaltocan,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX21196,Xayacatlán de Bravo,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX11045,Xichú,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX30092,Xico,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX29042,Xicohtzinco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX28043,Xicoténcatl,Location/MX28,ADMIN_STRUCTURE,Jurisdiction
MX21197,Xicotepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21198,Xicotlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX24054,Xilitla,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX21199,Xiutetelco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX31103,Xocchel,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX21200,Xochiapulco,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13078,Xochiatipan,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX13079,Xochicoatlán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX12070,Xochihuehuetlán,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX21201,Xochiltepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX09013,Xochimilco,Location/MX09,ADMIN_STRUCTURE,Jurisdiction
MX12071,Xochistlahuaca,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX17028,Xochitepec,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21202,Xochitlán de Vicente Suárez,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21203,Xochitlán Todos Santos,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15115,Xonacatlán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX30195,Xoxocotla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX13080,Yahualica,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX14118,Yahualica de González Gallo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX07109,Yajalón,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX30196,Yanga,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21204,Yaonáhuac,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29043,Yauhquemehcan,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX17029,Yautepec,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX31104,Yaxcabá,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX20561,Yaxe,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX31105,Yaxkukul,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX17030,Yecapixtla,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX26069,Yécora,Location/MX26,ADMIN_STRUCTURE,Jurisdiction
MX30197,Yecuatla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21205,Yehualtepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX31106,Yobaín,Location/MX31,ADMIN_STRUCTURE,Jurisdiction
MX20563,Yogana,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX16106,Yurécuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX11046,Yuriria,Location/MX11,ADMIN_STRUCTURE,Jurisdiction
MX20564,Yutanduchi de Guerrero,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX21206,Zacapala,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21207,Zacapoaxtla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX16107,Zacapu,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX32056,Zacatecas,Location/MX32,ADMIN_STRUCTURE,Jurisdiction
MX29044,Zacatelco,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX17031,Zacatepec,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX21208,Zacatlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX15116,Zacazonapan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX14119,Zacoalco de Torres,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX15117,Zacualpan,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX17032,Zacualpan,Location/MX17,ADMIN_STRUCTURE,Jurisdiction
MX30198,Zacualpan,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX13081,Zacualtipán de Ángeles,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX16108,Zamora,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX14120,Zapopan,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14121,Zapotiltic,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX21209,Zapotitlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21210,Zapotitlán de Méndez,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX14122,Zapotitlán de Vadillo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX20567,Zapotitlán Lagunas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX20568,Zapotitlán Palmas,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX12072,Zapotitlán Tablas,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX13082,Zapotlán de Juárez,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX14123,Zapotlán del Rey,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14023,Zapotlán el Grande,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX14124,Zapotlanejo,Location/MX14,ADMIN_STRUCTURE,Jurisdiction
MX05038,Zaragoza,Location/MX05,ADMIN_STRUCTURE,Jurisdiction
MX21211,Zaragoza,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX24055,Zaragoza,Location/MX24,ADMIN_STRUCTURE,Jurisdiction
MX30199,Zaragoza,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21212,Zautla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX13083,Zempoala,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX30200,Zentla,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX12038,Zihuatanejo de Azueta,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX21213,Zihuateutla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX29037,Ziltlaltépec de Trinidad Sánchez Santos,Location/MX29,ADMIN_STRUCTURE,Jurisdiction
MX13084,Zimapán,Location/MX13,ADMIN_STRUCTURE,Jurisdiction
MX20570,Zimatlán de Álvarez,Location/MX20,ADMIN_STRUCTURE,Jurisdiction
MX07111,Zinacantán,Location/MX07,ADMIN_STRUCTURE,Jurisdiction
MX15118,Zinacantepec,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX21214,Zinacatepec,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX16109,Zináparo,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16110,Zinapécuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX16111,Ziracuaretiro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX12073,Zirándaro,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX16112,Zitácuaro,Location/MX16,ADMIN_STRUCTURE,Jurisdiction
MX12074,Zitlala,Location/MX12,ADMIN_STRUCTURE,Jurisdiction
MX30201,Zongolica,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21215,Zongozotla,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30202,Zontecomatlán de López y Fuentes,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX21216,Zoquiapan,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX21217,Zoquitlán,Location/MX21,ADMIN_STRUCTURE,Jurisdiction
MX30203,Zozocolco de Hidalgo,Location/MX30,ADMIN_STRUCTURE,Jurisdiction
MX15119,Zumpahuacán,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
MX15120,Zumpango,Location/MX15,ADMIN_STRUCTURE,Jurisdiction
